idx,step,amount,isFraud,amount_log,day,hour,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
2740420,664,198512.73,0,12.198619,27,16,False,True,False,False,False
2384203,379,129551.45,0,11.771849,15,19,False,True,False,False,False
501785,131,52619.16,0,10.870873,5,11,False,True,False,False,False
1550418,259,157848.6,0,11.969404,10,19,False,True,False,False,False
547309,134,237048.75,0,12.37603,5,14,False,True,False,False,False
1380122,236,273298.25,0,12.518327,9,20,False,True,False,False,False
2609299,406,399470.53,0,12.897901,16,22,False,False,False,False,True
357142,40,432622.78,0,12.977626,1,16,False,True,False,False,False
1490543,255,700569.0,0,13.459651,10,15,False,False,False,False,True
2181967,352,251821.7,0,12.436484,14,16,False,True,False,False,False
2311573,373,116361.0,0,11.66447,15,13,False,True,False,False,False
115103,15,337285.47,0,12.728691,0,15,False,True,False,False,False
953749,185,221870.02,0,12.309856,7,17,False,True,False,False,False
852961,177,55517.68,0,10.924493,7,9,False,True,False,False,False
193745,18,40125.54,0,10.599818,0,18,False,True,False,False,False
504611,131,411129.7,0,12.926669,5,11,False,True,False,False,False
305932,36,580921.1,0,13.272374,1,12,False,True,False,False,False
646802,140,10778.13,0,9.2854595,5,20,False,True,False,False,False
2615206,408,191679.58,0,12.16359,17,0,False,True,False,False,False
1565970,260,143392.27,0,11.873353,10,20,False,True,False,False,False
1112900,205,437523.9,0,12.988892,8,13,False,False,False,False,True
1557659,260,55558.92,0,10.925236,10,20,False,True,False,False,False
1903995,308,47923.33,0,10.777399,12,20,False,True,False,False,False
629479,139,212242.1,0,12.265492,5,19,False,True,False,False,False
1986676,326,140684.45,0,11.854289,13,14,False,True,False,False,False
399163,42,199777.12,0,12.2049675,1,18,False,True,False,False,False
2507311,399,20435.65,0,9.925134,16,15,False,True,False,False,False
238366,21,190094.58,0,12.155288,0,21,False,True,False,False,False
1508697,257,1075463.8,0,13.888265,10,17,False,False,False,False,True
2562934,402,166667.31,0,12.023767,16,18,False,True,False,False,False
555225,135,10486.63,0,9.258047,5,15,False,True,False,False,False
2677630,544,72946.05,0,11.197503,22,16,False,True,False,False,False
2023545,329,107748.92,0,11.587578,13,17,False,True,False,False,False
1007404,187,181221.1,0,12.107484,7,19,False,True,False,False,False
899279,181,333342.75,0,12.716932,7,13,False,True,False,False,False
2493768,398,367798.12,0,12.815295,16,14,False,True,False,False,False
346473,39,3232.99,0,8.081781,1,15,False,True,False,False,False
1455943,253,345311.12,0,12.752207,10,13,False,True,False,False,False
30853,10,494675.4,0,13.111661,0,10,False,False,False,False,True
1790785,301,60356.9,0,11.008063,12,13,False,True,False,False,False
908531,181,64055.55,0,11.067537,7,13,False,True,False,False,False
169553,17,10641.79,0,9.272732,0,17,False,True,False,False,False
976432,186,114118.76,0,11.645013,7,18,False,False,False,False,True
2000512,327,648817.2,0,13.38291,13,15,False,True,False,False,False
2154508,350,148163.48,0,11.906085,14,14,False,True,False,False,False
1733085,297,228624.31,0,12.339844,12,9,False,True,False,False,False
992930,187,1784148.0,0,14.394453,7,19,False,False,False,False,True
1663885,281,74910.32,0,11.224073,11,17,False,True,False,False,False
1443378,252,291638.5,0,12.583277,10,12,False,True,False,False,False
468377,129,1352427.0,0,14.117413,5,9,False,False,False,False,True
796321,163,180530.84,0,12.103668,6,19,False,True,False,False,False
1573920,262,1377582.5,0,14.135842,10,22,False,False,False,False,True
837412,165,200980.86,0,12.210975,6,21,False,True,False,False,False
141187,16,216278.5,0,12.284331,0,16,False,True,False,False,False
239973,21,81630.05,0,11.309978,0,21,False,True,False,False,False
2111849,347,190649.12,0,12.1582,14,11,False,True,False,False,False
798565,163,193349.22,0,12.172264,6,19,False,True,False,False,False
2643316,500,343856.62,0,12.747986,20,20,False,False,False,False,True
42744,10,204268.31,0,12.2272,0,10,False,False,False,False,True
1607164,276,66625.47,0,11.106873,11,12,False,True,False,False,False
1425550,251,357977.12,0,12.78823,10,11,False,True,False,False,False
1712816,284,458328.97,0,13.035347,11,20,False,True,False,False,False
1087499,204,61597.71,0,11.028413,8,12,False,True,False,False,False
390921,42,88935.87,0,11.395693,1,18,False,True,False,False,False
1499327,256,114650.13,0,11.649658,10,16,False,True,False,False,False
1350575,235,222923.27,0,12.314592,9,19,False,True,False,False,False
118846,15,238623.84,0,12.382652,0,15,False,True,False,False,False
258667,33,118938.87,0,11.686381,1,9,False,True,False,False,False
1218447,213,15531.44,0,9.65075,8,21,False,True,False,False,False
549702,134,425818.5,0,12.961773,5,14,False,True,False,False,False
233091,20,315221.03,0,12.661036,0,20,False,True,False,False,False
1044185,192,328266.16,0,12.701586,8,0,False,False,False,False,True
34344,10,239282.69,0,12.385409,0,10,False,True,False,False,False
325794,38,935310.4,0,13.748636,1,14,False,False,False,False,True
1384758,236,459096.03,0,13.037019,9,20,False,False,False,False,True
315107,37,167383.4,0,12.028054,1,13,False,True,False,False,False
626380,139,99375.21,0,11.506679,5,19,False,True,False,False,False
203881,19,252225.06,0,12.438085,0,19,False,True,False,False,False
733226,158,296257.97,0,12.598992,6,14,False,True,False,False,False
2556477,402,203305.34,0,12.222474,16,18,False,True,False,False,False
1450527,252,218683.27,0,12.295389,10,12,False,True,False,False,False
991095,187,1700225.6,0,14.346272,7,19,False,False,False,False,True
1093478,204,27017.44,0,10.204312,8,12,False,True,False,False,False
1175930,210,95089.18,0,11.462591,8,18,False,True,False,False,False
981316,186,304808.5,0,12.627445,7,18,False,True,False,False,False
1095798,204,88948.14,0,11.395831,8,12,False,True,False,False,False
1456357,253,336898.84,0,12.727544,10,13,False,False,False,False,True
2215878,354,12711.26,0,9.450401,14,18,False,True,False,False,False
2560305,402,470565.97,0,13.061696,16,18,False,False,False,False,True
2179214,352,121327.75,0,11.706267,14,16,False,True,False,False,False
635973,140,256663.9,0,12.45553,5,20,False,True,False,False,False
2299382,372,224732.52,0,12.322675,15,12,False,True,False,False,False
1114674,205,190888.27,0,12.159454,8,13,False,True,False,False,False
1365784,235,759552.94,0,13.540488,9,19,False,False,False,False,True
1290740,230,1068748.6,0,13.882001,9,14,False,False,False,False,True
1956208,324,9248.43,0,9.132425,13,12,False,True,False,False,False
2677613,544,136855.62,0,11.826696,22,16,False,True,False,False,False
1557107,260,238770.5,0,12.383266,10,20,False,True,False,False,False
1710347,284,17473.35,0,9.768547,11,20,False,True,False,False,False
2503256,399,300278.7,0,12.612473,16,15,False,True,False,False,False
2231941,355,30593.26,0,10.3286,14,19,False,True,False,False,False
2269011,369,363744.56,0,12.804213,15,9,False,True,False,False,False
846297,167,136434.39,0,11.823614,6,23,False,True,False,False,False
663220,153,123026.33,0,11.72017,6,9,False,True,False,False,False
1728792,288,209662.05,0,12.253262,12,0,False,True,False,False,False
1623330,277,335665.16,0,12.723875,11,13,False,True,False,False,False
76408,13,172432.84,0,12.057775,0,13,False,True,False,False,False
2693493,565,533174.9,0,13.186608,23,13,False,False,False,False,True
479932,130,197655.8,0,12.194293,5,10,False,True,False,False,False
650779,141,31843.31,0,10.368646,5,21,False,True,False,False,False
334585,38,458520.4,0,13.035765,1,14,False,False,False,False,True
276537,35,71966.38,0,11.183982,1,11,False,True,False,False,False
1704212,284,38442.07,0,10.55696,11,20,False,True,False,False,False
2756289,690,372588.1,0,12.828234,28,18,False,False,False,False,True
435124,44,96574.9,0,11.478095,1,20,False,True,False,False,False
1834902,305,126248.63,0,11.746024,12,17,False,True,False,False,False
412825,43,133430.56,0,11.801352,1,19,False,False,False,False,True
21323,9,378437.1,0,12.84381,0,9,False,True,False,False,False
1407198,249,192896.28,0,12.169918,10,9,False,False,False,False,True
827015,164,31442.1,0,10.355967,6,20,False,True,False,False,False
1366886,235,97336.3,0,11.485948,9,19,False,True,False,False,False
890624,180,1185854.5,0,13.985976,7,12,False,False,False,False,True
286783,35,467425.03,0,13.054998,1,11,False,True,False,False,False
1279426,229,182261.39,0,12.113208,9,13,False,True,False,False,False
751492,160,90985.84,0,11.418481,6,16,False,True,False,False,False
2541712,401,35871.72,0,10.487761,16,17,False,False,False,False,True
864295,178,94554.67,0,11.456955,7,10,False,True,False,False,False
106457,14,95686.95,0,11.468858,0,14,False,True,False,False,False
2244621,356,52156.72,0,10.862046,14,20,False,True,False,False,False
1951940,324,51448.29,0,10.8483715,13,12,False,True,False,False,False
740433,159,140865.45,0,11.855575,6,15,False,False,False,False,True
2079485,333,262195.88,0,12.476854,13,21,False,True,False,False,False
1977230,325,138645.23,0,11.839688,13,13,False,True,False,False,False
404135,43,687528.2,0,13.440861,1,19,False,False,False,False,True
1701536,283,112492.75,0,11.630662,11,19,False,True,False,False,False
934452,183,356860.66,0,12.785107,7,15,False,True,False,False,False
2393674,379,312476.38,0,12.65229,15,19,False,False,False,False,True
893026,180,291695.38,0,12.583472,7,12,False,True,False,False,False
866755,178,23168.46,0,10.050633,7,10,False,True,False,False,False
2541635,401,138017.34,0,11.835149,16,17,False,True,False,False,False
2726320,598,215142.86,0,12.279067,24,22,False,True,False,False,False
205816,19,71988.27,0,11.184286,0,19,False,True,False,False,False
1953512,324,369642.84,0,12.820298,13,12,False,True,False,False,False
1848397,306,114380.6,0,11.647305,12,18,False,True,False,False,False
1013216,187,200614.9,0,12.209152,7,19,False,True,False,False,False
812008,163,98554.7,0,11.498387,6,19,False,True,False,False,False
2032543,330,192832.89,0,12.16959,13,18,False,True,False,False,False
604096,138,191863.2,0,12.164548,5,18,False,True,False,False,False
1826095,304,1452122.2,0,14.188538,12,16,False,False,False,False,True
1855359,306,348603.1,0,12.761695,12,18,False,False,False,False,True
1633559,278,2960134.5,0,14.900746,11,14,False,False,False,False,True
533697,133,40768.19,0,10.615706,5,13,False,True,False,False,False
603837,138,93992.02,0,11.450987,5,18,False,True,False,False,False
768388,161,142860.77,0,11.869639,6,17,False,True,False,False,False
1789867,301,153293.4,0,11.940123,12,13,False,True,False,False,False
2107904,346,190756.95,0,12.158766,14,10,False,True,False,False,False
1763723,299,402741.8,0,12.906056,12,11,False,True,False,False,False
2651736,518,1586724.1,0,14.277184,21,14,False,False,False,False,True
11309,8,1685270.2,0,14.337438,0,8,False,False,False,False,True
787468,162,205451.52,0,12.232975,6,18,False,True,False,False,False
1468366,253,259580.27,0,12.466829,10,13,False,True,False,False,False
54913,11,410182.6,0,12.924362,0,11,False,True,False,False,False
2530205,401,718358.3,0,13.484727,16,17,False,False,False,False,True
516031,132,329985.47,0,12.70681,5,12,False,True,False,False,False
1703551,283,179355.73,0,12.097137,11,19,False,True,False,False,False
2453196,395,166840.66,0,12.024807,16,11,False,True,False,False,False
1058286,202,414456.84,0,12.934729,8,10,False,False,False,False,True
134272,16,339070.5,0,12.73397,0,16,False,True,False,False,False
99140,14,342250.7,0,12.743304,0,14,False,True,False,False,False
2742862,681,436095.5,0,12.985621,28,9,False,True,False,False,False
2386243,379,192232.34,0,12.166471,15,19,False,True,False,False,False
1465497,253,588536.5,0,13.285398,10,13,False,True,False,False,False
379286,41,15423.72,0,9.643791,1,17,False,True,False,False,False
1278602,229,129573.27,0,11.7720175,9,13,False,False,False,False,True
2752754,688,851115.94,0,13.654306,28,16,False,False,False,False,True
2136159,349,198070.27,0,12.196387,14,13,False,True,False,False,False
1768302,300,53044.58,0,10.878925,12,12,False,True,False,False,False
2182644,352,463690.28,0,13.046976,14,16,False,False,False,False,True
2358337,377,185702.33,0,12.131911,15,17,False,False,False,False,True
2721113,595,93912.22,0,11.450137,24,19,False,False,False,False,True
1688639,283,52785.57,0,10.874031,11,19,False,True,False,False,False
34045,10,158627.66,0,11.974328,0,10,False,False,False,False,True
1259436,227,421449.88,0,12.951461,9,11,False,True,False,False,False
2508684,399,65207.68,0,11.085363,16,15,False,True,False,False,False
1430909,251,162096.0,0,11.995956,10,11,False,True,False,False,False
1090124,204,1272595.5,0,14.056571,8,12,False,False,False,False,True
1930633,322,158088.98,0,11.970926,13,10,False,True,False,False,False
20843,9,430846.0,0,12.973511,0,9,False,True,False,False,False
1634245,278,222799.94,0,12.314038,11,14,False,True,False,False,False
2562553,402,42873.48,0,10.666056,16,18,False,True,False,False,False
1737949,297,1847246.2,0,14.429208,12,9,False,False,False,False,True
1989266,326,152054.88,0,11.93201,13,14,False,True,False,False,False
874169,179,150493.16,0,11.921686,7,11,False,True,False,False,False
1905723,308,275030.44,0,12.524644,12,20,False,True,False,False,False
320646,37,105705.76,0,11.568434,1,13,False,True,False,False,False
1997204,327,136360.4,0,11.8230715,13,15,False,True,False,False,False
1156329,209,204587.48,0,12.228761,8,17,False,True,False,False,False
369830,41,34416.91,0,10.446362,1,17,False,True,False,False,False
462318,96,758105.7,0,13.538581,4,0,False,False,False,False,True
1817458,303,272154.16,0,12.514132,12,15,False,True,False,False,False
2541145,401,504790.66,0,13.131903,16,17,False,True,False,False,False
1071825,203,31001.92,0,10.341869,8,11,False,True,False,False,False
2316131,373,89392.02,0,11.400809,15,13,False,True,False,False,False
1693950,283,5168.43,0,8.550712,11,19,False,True,False,False,False
388282,42,27633.29,0,10.226849,1,18,False,True,False,False,False
2175847,352,207401.4,0,12.242421,14,16,False,True,False,False,False
2167895,351,72200.66,0,11.187232,14,15,False,True,False,False,False
24144,9,724495.44,0,13.493234,0,9,False,True,False,False,False
789371,162,194497.44,0,12.1781845,6,18,False,True,False,False,False
730919,158,1514490.6,0,14.230591,6,14,False,False,False,False,True
1743977,298,828865.94,0,13.627816,12,10,False,False,False,False,True
14874,9,1667586.9,0,14.326889,0,9,False,False,False,False,True
2037090,330,200837.25,0,12.21026,13,18,False,True,False,False,False
2292869,371,148227.44,0,11.906517,15,11,False,True,False,False,False
1497293,256,26580.71,0,10.188016,10,16,False,False,False,False,True
2563536,402,342292.62,0,12.743427,16,18,False,True,False,False,False
121503,15,383332.6,0,12.856664,0,15,False,True,False,False,False
2584911,403,312745.6,0,12.6531515,16,19,False,True,False,False,False
109546,14,109885.23,0,11.60721,0,14,False,True,False,False,False
808104,163,94979.14,0,11.461433,6,19,False,True,False,False,False
768811,161,131427.31,0,11.786224,6,17,False,True,False,False,False
806612,163,74852.15,0,11.223297,6,19,False,True,False,False,False
2039395,330,56672.16,0,10.945074,13,18,False,True,False,False,False
114065,15,366767.5,0,12.812489,0,15,False,False,False,False,True
644715,140,241718.06,0,12.395535,5,20,False,True,False,False,False
1742863,298,167623.38,0,12.029487,12,10,False,True,False,False,False
1017372,188,548912.8,0,13.215698,7,20,False,False,False,False,True
547230,134,13571.72,0,9.515891,5,14,False,True,False,False,False
1977694,325,507402.03,0,13.137063,13,13,False,True,False,False,False
685035,155,30600.45,0,10.3288355,6,11,False,True,False,False,False
1225908,216,26010.65,0,10.166338,9,0,False,True,False,False,False
1659242,280,235097.05,0,12.367763,11,16,False,True,False,False,False
